id_credito,fecha_originacion,id_cliente,nombre_cliente,industria,monto,plazo_meses,canal,estatus_primer_pago
CRED-02413,2026-06-30,CLI-02653,Ing. Horacio Adame,Educación,74585.76,24,Sucursal,A Tiempo
CRED-02414,2026-07-05,CLI-20374,Marco Antonio Leonardo Pichardo Lucero,Salud,937515.33,36,Promotor,A Tiempo
CRED-02415,2026-05-24,CLI-53952,Carmen Angélica Montalvo Rascón,Servicios,994526.48,6,Call Center,A Tiempo
CRED-00542,2026-06-13,CLI-15135,Anel Villagómez Escobedo,Comercio,998867.61,9,Sucursal,A Tiempo
CRED-02417,2026-05-13,CLI-04274,Blanca Caridad Sepúlveda Negrón,Agricultura,2153092.44,12,Web,Tardío
CRED-02418,2026-04-25,CLI-82998,Jerónimo José Emilio Escobar,Tecnología,1561671.22,48,Promotor,A Tiempo
CRED-02419,2026-05-22,CLI-95671,María Luisa Ordóñez,Salud,1216283.44,48,Promotor,A Tiempo
CRED-02420,2026-04-21,CLI-27321,Joaquín Luis Manuel Jaime Ruiz,Agricultura,2704294.5,3,Web,A Tiempo
CRED-02421,2024-02-30,CLI-07298,Lic. Dulce Zúñiga,Tecnología,155723.64,36,Call Center,A Tiempo
CRED-02422,2026-05-01,CLI-59663,Emilia Valenzuela Zúñiga,Salud,3363895.66,48,Promotor,A Tiempo
CRED-02423,2026-07-14,CLI-13069,Berta Hernádez,Manufactura,4786207.84,6,Call Center,Tardío
CRED-02424,2026-05-19,CLI-19274,Liliana Caldera,Tecnología,2943363.3,36,Sucursal,Tardío
CRED-02425,2026-05-26,CLI-93243,Sra. Mayte Cruz,Tecnología,2161729.29,48,Promotor,A Tiempo
CRED-02426,2026-07-12,CLI-78534,Ing. Leonardo Alemán,Transporte,928139.84,36,Web,A Tiempo
CRED-02427,2026-06-02,CLI-94405,Sessa Lourdes Olmos,Transporte,3294461.14,60,Call Center,A Tiempo
CRED-02428,2026-07-06,CLI-42300,Sra. Gloria Ureña,Educación,425225.34,36,Sucursal,A Tiempo
CRED-02429,2026-05-12,CLI-75111,Isabel Caridad Ordóñez,Manufactura,981266.61,12,Call Center,A Tiempo
CRED-02430,2026-04-20,CLI-58320,Dr. Eloy Gamboa,Agricultura,-3511328.19,3,Web,A Tiempo
CRED-02431,2026-06-10,CLI-42114,Sr. Cornelio Sandoval,Construcción,3986389.48,60,Web,A Tiempo
CRED-02432,2026-06-01,CLI-94745,Sr. Jonás Llamas,Educación,4632687.68,60,Call Center,A Tiempo
CRED-02433,2026-06-25,CLI-06650,Julio César Marco Antonio Montalvo Madera,Comercio,4108720.58,60,Web,A Tiempo
CRED-02434,2026-04-28,CLI-28438,Linda Mayte Otero Luevano,Servicios,965119.33,3,Call Center,A Tiempo
CRED-02435,2026-07-01,CLI-18910,Rafaél Tafoya,Salud,3927730.29,9,Call Center,A Tiempo
CRED-02436,2026-05-18,CLI-87738,Srita. Aida Griego,Manufactura,4152307.08,18,App Móvil,Tardío
CRED-02437,2026-05-14,CLI-85669,Federico Patiño,Alimentos y Bebidas,3633608.96,12,Sucursal,A Tiempo
CRED-02438,2026-06-29,CLI-53238,Iván Antonio Saucedo,Servicios,3188095.92,60,Web,A Tiempo
CRED-02439,2026-07-06,CLI-50817,Germán Alvaro Alcala,Comercio,2836076.53,18,Sucursal,Tardío
CRED-02440,2026-05-22,CLI-63988,Mateo Ramón Cordero Hernandes,Comercio,4535170.85,3,Sucursal,Tardío
CRED-02441,2026-06-04,CLI-99305,Zeferino Palacios,Comercio,3853465.19,24,App Móvil,Tardío
CRED-02442,2026-06-16,CLI-41985,Violeta Rodarte,Manufactura,4504736.0,36,Call Center,A Tiempo
CRED-02443,2026-07-14,CLI-05172,Lucas José María Cruz Cazares,Comercio,889518.17,60,Sucursal,A Tiempo
CRED-02444,2026-05-14,CLI-49818,Caridad Berta Avilés,Construcción,545314.1,9,Promotor,A Tiempo
CRED-02445,2026-07-10,CLI-27185,Dr. Joaquín Leiva,Transporte,3660850.72,6,Call Center,A Tiempo
CRED-02446,2026-07-14,CLI-82780,Caridad Gamez Corona,Servicios,2098342.1,6,Call Center,A Tiempo
CRED-02447,,CLI-53214,Sara Bétancourt,Construcción,127553.42,60,App Móvil,A Tiempo
CRED-02448,2026-05-02,CLI-24983,Sr. Genaro Solorio,Transporte,1817732.92,9,Promotor,A Tiempo
CRED-02449,2026-05-20,CLI-86604,Sandra Quintanilla,Alimentos y Bebidas,2855383.83,36,Web,A Tiempo
CRED-02450,2026-06-11,CLI-73662,Felix Perea,Construcción,4366076.35,3,Sucursal,A Tiempo
CRED-02451,2026-06-26,CLI-25642,Dra. Ana Luisa Heredia,Salud,4788556.93,60,App Móvil,A Tiempo
CRED-02452,,CLI-71126,David Limón Saavedra,Servicios,299161.32,18,Call Center,A Tiempo
CRED-02453,,CLI-83071,Claudia Indira Grijalva,Comercio,2348041.18,60,App Móvil,A Tiempo
CRED-02454,2026-05-03,CLI-11381,Andrea Marisol Domínguez,Alimentos y Bebidas,1426656.23,60,Sucursal,Tardío
CRED-02455,2026-06-12,CLI-01370,Evelio Raúl Téllez,Servicios,4059486.04,12,App Móvil,A Tiempo
CRED-02456,2026-04-25,CLI-99447,Nelly Pulido,Servicios,4959283.5,9,Web,Tardío
CRED-02457,2026-06-20,CLI-56915,Anel Nadia Alemán,Manufactura,4003240.02,3,Web,Tardío
CRED-02458,2026-05-20,CLI-01015,Flavio Marcos Carreón,Servicios,277309.09,6,Call Center,Tardío
CRED-02459,2026-05-30,CLI-27620,Carmen Irizarry Ibarra,Manufactura,788931.79,24,Promotor,A Tiempo
CRED-02460,2026-06-20,CLI-68915,Sr. Roberto Gutiérrez,Agricultura,4875355.3,60,Call Center,A Tiempo
CRED-02461,2026-06-17,CLI-34244,Sara Salcedo Escamilla,Manufactura,,48,Promotor,A Tiempo
CRED-02462,2026-06-18,CLI-87926,Ing. Julio Terán,Alimentos y Bebidas,1532104.82,24,Promotor,A Tiempo
CRED-02463,2026-07-10,CLI-47041,Lic. Javier Calvillo,Transporte,2186583.06,24,Promotor,Tardío
CRED-02464,2026-06-08,CLI-96963,Dra. Silvia Anaya,Tecnología,2746311.25,24,Sucursal,A Tiempo
CRED-02465,2026-07-04,CLI-72306,Sr. Emilio Padrón,Comercio,4420964.22,24,Call Center,A Tiempo
CRED-02466,2026-05-20,CLI-17274,Julio Rubén Medina Garay,Agricultura,702155.81,60,Call Center,A Tiempo
CRED-02467,2026-07-06,CLI-67495,Serafín Federico Anaya,Alimentos y Bebidas,1625029.03,6,Call Center,A Tiempo
CRED-02468,2026-07-15,CLI-18496,Ing. Sara Gómez,Transporte,1444280.32,3,Call Center,A Tiempo
CRED-02469,2026-05-25,CLI-94707,Aurelio Miguel Meza,Construcción,2133468.23,18,Sucursal,A Tiempo
CRED-02470,2026-05-17,CLI-08715,Ing. Patricio Villareal,Construcción,2979157.41,60,Call Center,A Tiempo
CRED-02471,2026-07-14,CLI-25701,Amelia Itzel Mota Ureña,Alimentos y Bebidas,1105942.75,36,Sucursal,A Tiempo
CRED-02472,2026-06-05,CLI-42994,Rosario Noelia Baca Barragán,Manufactura,3905089.39,3,App Móvil,Tardío
CRED-02473,2026-07-14,CLI-01722,Miriam Adela Caldera Zapata,Alimentos y Bebidas,2099188.38,18,Promotor,A Tiempo
CRED-02474,2026-06-11,CLI-93484,Sra. Fabiola Macías,Salud,2344991.86,18,Sucursal,A Tiempo
CRED-02475,2026-06-01,CLI-55887,Vicente Valentín Zavala,Educación,4906001.64,24,App Móvil,Tardío
,2026-04-29,CLI-43787,Gloria Esparta Rosales Sevilla,Comercio,3317865.2,18,Sucursal,Tardío
CRED-02477,2026-05-22,CLI-01810,Zeferino Delgadillo,Alimentos y Bebidas,4107806.54,6,Sucursal,A Tiempo
CRED-02478,2026-06-27,CLI-80059,Jaime Salas Ontiveros,Transporte,,6,Promotor,A Tiempo
CRED-02479,2026-05-12,CLI-31879,Gabriel Sergio Sandoval Palacios,Construcción,3273267.88,36,App Móvil,A Tiempo
CRED-02480,2026-04-19,CLI-56114,Rosario Esparta Villalpando,Manufactura,2462885.85,3,Promotor,Tardío
CRED-00684,2026-04-28,CLI-59345,Sr. José Manuél Fernández,Manufactura,2449170.8,12,Web,A Tiempo
CRED-02482,2026-07-09,CLI-28460,Lic. Olivia Sanches,Salud,4547661.22,36,Call Center,A Tiempo
CRED-02483,2026-07-01,CLI-51625,Aurora Tovar,Manufactura,499675.48,36,Web,A Tiempo
CRED-02484,2026-07-12,CLI-90273,Gerónimo David Díaz Alvarado,Manufactura,1629583.88,6,Web,A Tiempo
CRED-02485,2026-05-24,CLI-87161,Nadia Bétancourt,Tecnología,4277882.96,36,Promotor,A Tiempo
CRED-02486,,CLI-44307,Rosario Patricia Gracia Cadena,Tecnología,1402682.35,48,App Móvil,A Tiempo
CRED-02487,2026-07-16,CLI-96142,Eloisa Virginia Velásquez Benítez,Transporte,742187.83,6,App Móvil,A Tiempo
CRED-02488,2026-04-29,CLI-62901,Dra. Gabriela Perales,Manufactura,1877153.88,12,Promotor,A Tiempo
CRED-02489,2026-04-18,CLI-26992,José Luis Elias Juárez Quintana,Comercio,1174268.64,18,App Móvil,A Tiempo
CRED-02490,2026-06-23,CLI-14179,Emiliano Cano,Salud,1631806.03,18,Sucursal,A Tiempo
CRED-02491,2026-06-25,CLI-56505,Lic. Estela Ibarra,Servicios,4651726.29,36,Web,A Tiempo
CRED-02492,2026-05-29,CLI-87657,Zeferino Vera,Tecnología,2541075.93,9,App Móvil,A Tiempo
CRED-02493,2026-06-11,CLI-78378,Rosalia Cristal Zambrano Pichardo,Tecnología,1720306.0,24,Sucursal,A Tiempo
CRED-02494,2026-06-15,CLI-30216,José Emilio Bravo Téllez,Manufactura,1111000.0,24,Web,A Tiempo
CRED-02495,2026-04-17,CLI-29012,Vanesa Sepúlveda,Comercio,2293290.38,36,Sucursal,A Tiempo
CRED-02496,2026-04-28,CLI-57985,Dr. Mateo Valdés,Servicios,56762.02,6,Promotor,Tardío
CRED-02497,2026-07-12,CLI-24105,Ing. Raúl Valle,Construcción,1658285.53,9,Sucursal,Tardío
CRED-02498,2026-05-06,CLI-12093,Florencia Solorzano,Tecnología,2036385.72,12,Web,A Tiempo
CRED-02499,2026-05-12,CLI-22389,Lic. Victoria Santiago,Alimentos y Bebidas,4413450.48,3,Sucursal,A Tiempo
CRED-02500,2026-06-16,CLI-78624,Jorge Luis Ortiz,Alimentos y Bebidas,4437724.73,3,App Móvil,A Tiempo
CRED-02501,2026-07-02,CLI-01789,Juan Cazares Maldonado,Agricultura,962079.62,12,Sucursal,A Tiempo
CRED-02502,2026-05-16,CLI-99014,Evelio Montalvo,Salud,3848808.01,36,App Móvil,A Tiempo
CRED-02503,2026-05-08,CLI-64355,Jacinto Sepúlveda,Servicios,900299.44,36,Promotor,Tardío
CRED-02504,2026-04-17,CLI-84227,Mariana Blanca Espinosa,Comercio,2060297.69,60,App Móvil,A Tiempo
CRED-02505,2026-06-21,CLI-89306,Amanda Micaela Bahena Meraz,Agricultura,4682029.7,36,Promotor,A Tiempo
CRED-02506,2026-05-22,CLI-43471,Timoteo Uriel Garay Santiago,Agricultura,4955876.14,3,Web,A Tiempo
CRED-02507,2026-06-10,CLI-42625,Isabel Olvera,Tecnología,3862788.18,12,App Móvil,Tardío
CRED-02508,2026-06-22,CLI-21900,Karina Mitzy Viera,Servicios,377562.36,60,Call Center,A Tiempo
CRED-02509,2026-05-23,CLI-53867,Manuel Olvera,Transporte,388714.77,3,Promotor,Tardío
CRED-02510,2026-05-28,CLI-78474,Citlali Minerva Mondragón,Agricultura,1268589.03,24,Sucursal,A Tiempo
CRED-02511,2026-05-11,CLI-15239,Jacinto Gregorio Núñez,Comercio,4991276.4,48,Sucursal,A Tiempo
CRED-02512,2026-06-19,CLI-72550,Sandra Marisela Rincón,Servicios,3438433.19,6,Web,A Tiempo
CRED-02513,2026-04-27,CLI-69764,Rocío Mireles,Tecnología,2495192.51,48,Call Center,Tardío
CRED-02514,,CLI-96703,Abelardo Olivares Valdivia,Alimentos y Bebidas,,60,Web,A Tiempo
CRED-02515,2026-04-29,CLI-69355,Francisco Javier Mariano Brito Delgado,Transporte,1319924.38,60,Promotor,A Tiempo
CRED-02516,2026-06-01,CLI-92461,Virginia Lorena Carrillo,Construcción,3905169.3,3,App Móvil,Tardío
CRED-02517,2026-05-03,CLI-57590,Emiliano Luis Miguel Guajardo Rael,Agricultura,4645858.16,6,Sucursal,Tardío
CRED-02518,2026-04-19,CLI-00343,Sr. Mauricio Enríquez,Educación,547174.39,36,Call Center,A Tiempo
CRED-02519,2026-05-13,CLI-75097,Dalia Luz Esquivel Matías,Salud,618757.4,9,Call Center,Tardío
CRED-02520,2026-05-20,CLI-02443,Esteban Luis Olivárez,Salud,1210224.3,60,App Móvil,Tardío
CRED-02521,2026-07-11,CLI-07132,Julia Martínez,Agricultura,1768866.82,6,Call Center,Tardío
CRED-02522,2026-05-29,CLI-37799,Esther Longoria Rivera,Tecnología,3020612.11,12,App Móvil,A Tiempo
CRED-02523,2026-04-22,CLI-91507,Olivia Conchita Fernández Navarrete,Educación,2314947.53,36,Promotor,A Tiempo
CRED-02524,2026-05-10,CLI-55569,Noemí Olivia Vélez,Servicios,1741073.5,12,App Móvil,A Tiempo
CRED-02525,2026-04-23,CLI-49976,Sra. Olivia Crespo,Manufactura,1367329.28,24,Sucursal,A Tiempo
CRED-02526,2026-05-22,CLI-47684,Bernardo Emiliano Martínez,Comercio,2007201.34,36,Sucursal,A Tiempo
CRED-02527,2026-05-22,CLI-87216,Teresa Negrete Robles,Educación,2678809.5,3,Web,A Tiempo
CRED-02528,2026-06-01,CLI-02169,Guillermina Noemí Parra,Agricultura,3387331.62,3,Web,A Tiempo
CRED-02529,2026-05-18,CLI-80461,Georgina Patricia Zambrano,Servicios,4903530.44,6,Call Center,A Tiempo
CRED-02530,2026-05-26,CLI-04221,Yuridia Salgado Vázquez,Tecnología,3272897.53,48,Promotor,A Tiempo
CRED-02531,2026-05-26,CLI-35902,Rubén Rodolfo Bernal Arias,Comercio,3003698.71,18,Call Center,A Tiempo
CRED-02532,2026-04-26,CLI-89245,Gustavo René Vázquez Alcala,Construcción,3411769.35,3,Call Center,A Tiempo
CRED-02533,2026-06-17,CLI-17220,Bianca Rosa Aponte,Tecnología,3050455.96,6,App Móvil,A Tiempo
CRED-02534,2026-06-20,CLI-36452,Rosalia Marcela Archuleta Anguiano,Educación,2210956.99,24,App Móvil,A Tiempo
CRED-02535,2026-06-21,CLI-70017,Minerva Pulido,Salud,865875.92,12,Promotor,A Tiempo
CRED-02536,2026-04-28,CLI-05113,Carmen Ofelia Magaña,Construcción,1984021.03,9,Web,A Tiempo
CRED-02537,2026-04-24,CLI-14616,Dr. Bernardo del Valle,Manufactura,4187072.41,48,Call Center,Tardío
CRED-02538,2026-06-14,CLI-00965,Ing. Pedro Acuña,Educación,407389.57,9,Web,A Tiempo
CRED-02539,2026-05-19,CLI-65086,Nicolás Valentín,Construcción,3410774.86,9,Promotor,Tardío
CRED-02540,2026-05-24,CLI-52490,Claudio Aldo Sotelo Córdova,Tecnología,2122549.66,60,Web,A Tiempo
CRED-02541,2026-07-05,CLI-40490,Emiliano Enríquez,Transporte,4293701.04,60,Promotor,Tardío
CRED-02542,2026-07-03,CLI-37244,Benito Jorge Luis Garay,Alimentos y Bebidas,945928.32,18,Web,A Tiempo
CRED-02543,2026-07-16,CLI-15769,Berta Gutiérrez Moya,Servicios,1799427.89,36,Call Center,A Tiempo
CRED-02544,2026-06-18,CLI-73993,Micaela Lomeli Alarcón,Alimentos y Bebidas,299294.73,3,Call Center,A Tiempo
CRED-02545,2026-07-02,CLI-27725,Micaela Úrsula Tirado Vázquez,Comercio,3035941.11,24,Sucursal,A Tiempo
CRED-02546,2026-05-24,CLI-97996,Gregorio Berríos Aguayo,Construcción,3143397.66,9,Sucursal,A Tiempo
CRED-02547,2026-06-10,CLI-80764,Mateo Ávila Arroyo,Servicios,556990.67,3,Call Center,Tardío
CRED-02548,2026-05-30,CLI-55809,Eric Nicolás Valenzuela,Tecnología,1415042.09,24,Promotor,A Tiempo
CRED-02549,2026-06-12,CLI-06381,Ing. Augusto López,Manufactura,4228250.63,12,Promotor,A Tiempo
CRED-02550,2026-05-02,CLI-59004,Juana Beatriz Ávalos,Construcción,4398703.93,3,Promotor,Tardío
CRED-02551,2026-04-29,CLI-17302,Marcela Aranda,Servicios,62177.79,48,Sucursal,A Tiempo
CRED-02552,2026-06-29,CLI-76439,Clemente José María Mayorga Tirado,Educación,1386919.09,9,App Móvil,Tardío
CRED-02553,2026-06-09,CLI-05538,Lic. Yuridia Moya,Servicios,4242810.64,36,Promotor,A Tiempo
CRED-02554,2026-05-24,CLI-92473,María Hilda Arroyo Rodríguez,Educación,1843779.88,18,Web,A Tiempo
CRED-02555,2026-06-06,CLI-65026,Helena Alicia Quezada,Agricultura,2029196.11,6,Promotor,A Tiempo
CRED-02556,2026-05-04,CLI-03701,José Manuél Homero Lira Téllez,Salud,4288340.19,12,App Móvil,A Tiempo
CRED-02557,2026-07-07,CLI-29568,Salma Melgar,Transporte,3041758.67,18,Sucursal,Tardío
CRED-02558,2026-04-26,CLI-21274,Sr. Vicente Calvillo,Tecnología,532978.54,6,Web,A Tiempo
CRED-02559,2026-07-12,CLI-53949,Olga Carbajal Verdugo,Educación,4895491.57,18,Sucursal,A Tiempo
CRED-02560,,CLI-48771,Rafaél Irizarry,Alimentos y Bebidas,4915734.13,18,Web,A Tiempo
CRED-02561,2026-06-04,CLI-22513,Dr. Lorenzo Corrales,Servicios,2759454.49,18,Promotor,A Tiempo
CRED-02562,2026-04-25,CLI-97518,Raúl Bernardo Orozco,Transporte,1694921.99,18,Call Center,A Tiempo
CRED-02563,2026-06-20,CLI-92644,Luz Socorro Corral,Transporte,160051.48,48,App Móvil,A Tiempo
CRED-02564,2026-06-05,CLI-98710,Lic. Leonel Benítez,Educación,983611.81,18,Promotor,A Tiempo
CRED-02565,2026-05-31,CLI-62335,Lic. Noelia Griego,Alimentos y Bebidas,3496458.89,48,Sucursal,A Tiempo
CRED-02566,2026-05-16,CLI-96148,Sr. Patricio Centeno,Transporte,1972105.31,24,Web,A Tiempo
CRED-02567,2026-05-07,CLI-76813,Jorge Luis Terrazas Vanegas,Salud,2471355.9,24,App Móvil,A Tiempo
CRED-02568,2026-05-03,CLI-18849,Serafín Oswaldo Valadez,Tecnología,395358.39,48,Call Center,A Tiempo
CRED-02569,2026-05-24,CLI-23142,Mayte Gollum,Comercio,1984289.86,60,Call Center,A Tiempo
CRED-02570,2026-05-30,CLI-22908,Rodolfo Alberto Granado Soto,Educación,4176290.26,9,App Móvil,A Tiempo
CRED-02571,2026-05-09,CLI-04405,Wilfrido Irizarry,Educación,258155.96,3,Call Center,A Tiempo
CRED-02572,2026-07-10,CLI-49856,Benjamín Cristobal Linares,Salud,1534043.83,48,Promotor,A Tiempo
CRED-02573,2026-06-07,CLI-50141,Lucía Diana Crespo Delgadillo,Comercio,3908581.45,18,Web,A Tiempo
CRED-02574,2026-05-12,CLI-61403,Esperanza Henríquez,Educación,1030064.07,3,Sucursal,A Tiempo
CRED-02575,2026-05-21,CLI-48782,Emilia Andrea Hidalgo,Salud,4748371.52,9,Sucursal,A Tiempo
CRED-02576,2026-04-19,CLI-94064,Lic. Estela Vallejo,Educación,22110.02,36,Sucursal,Tardío
CRED-02577,2026-07-14,CLI-52115,Marisol Conchita Cortés,Agricultura,1101295.71,12,App Móvil,A Tiempo
CRED-02578,2026-04-21,CLI-68541,Ing. Wilfrido Feliciano,Servicios,3158230.32,9,Sucursal,A Tiempo
CRED-02579,2026-07-06,CLI-93454,Dra. Carmen Luna,Salud,1827152.94,9,Sucursal,Tardío
CRED-02580,2026-06-05,CLI-50169,Omar Ernesto Colunga Anguiano,Agricultura,3347796.56,3,Promotor,Tardío
CRED-02581,2026-07-13,CLI-48590,Georgina Cristina Mendoza,Alimentos y Bebidas,3038224.68,9,Promotor,Tardío
CRED-02582,2026-06-21,CLI-96853,Flavio Villagómez,Educación,4264613.98,60,Web,A Tiempo
CRED-02583,2026-06-12,CLI-06771,Fabiola Virginia Santacruz,Salud,4964085.34,12,Sucursal,Tardío
CRED-02584,2026-06-28,CLI-00397,Ing. Socorro Brito,Alimentos y Bebidas,4781471.83,6,Call Center,A Tiempo
CRED-02585,2026-05-26,CLI-22406,Omar Federico Nazario Baeza,Agricultura,2449342.61,60,Web,A Tiempo
CRED-02586,2026-05-23,CLI-82674,Dra. Dulce María Márquez,Comercio,288135.37,6,Promotor,A Tiempo
CRED-02587,2026-05-09,CLI-24403,Enrique Valdez Angulo,Tecnología,3187014.79,36,Call Center,Tardío
CRED-02588,2026-06-19,CLI-24063,Dra. Adriana Marín,Manufactura,3022306.05,3,Sucursal,Tardío
CRED-02589,2026-05-04,CLI-36053,Miguel Eduardo Lara,Tecnología,4924653.73,60,Sucursal,Tardío
CRED-02590,2026-05-24,CLI-58402,Perla Débora Ulloa,Transporte,3777165.65,48,Call Center,Tardío
CRED-02591,2026-05-16,CLI-81592,Sr. Zeferino Zamora,Manufactura,2387135.29,36,Web,A Tiempo
CRED-02592,2026-06-09,CLI-10901,Dr. Abelardo Ruelas,Manufactura,1605203.1,12,Sucursal,A Tiempo
CRED-02593,2026-07-16,CLI-10353,Lic. Reynaldo Llamas,Servicios,806553.92,48,App Móvil,A Tiempo
CRED-02594,2026-06-06,CLI-04455,Benjamín Olivárez,Salud,2155419.5,60,Promotor,A Tiempo
CRED-02595,,CLI-01400,Barbara Apodaca Bravo,Comercio,4348523.06,6,Web,A Tiempo
,2026-07-11,CLI-83048,Rosa Baeza Alvarado,Salud,2140800.48,9,Sucursal,Tardío
CRED-02597,2026-04-20,CLI-42908,Adán Gabriel Téllez Varela,Transporte,1517604.71,3,Web,A Tiempo
CRED-02598,2026-05-31,CLI-06130,Dalia Rocha,Comercio,,3,Promotor,Tardío
CRED-02599,2026-07-01,CLI-01317,Dr. José Carlos Cepeda,Alimentos y Bebidas,3521546.8,24,Call Center,A Tiempo
CRED-02600,2026-04-30,CLI-37439,Ing. Martha Núñez,Comercio,2422469.63,12,Sucursal,A Tiempo
CRED-02601,2026-07-03,CLI-54418,Homero Santillán,Alimentos y Bebidas,2632780.32,24,Promotor,A Tiempo
CRED-01346,2026-06-12,CLI-91446,Francisco Javier Cristian Flórez Escalante,Construcción,2665536.27,12,Promotor,A Tiempo
CRED-02603,2026-06-21,CLI-02386,Estela Anabel Bustos,Construcción,2117140.97,24,Promotor,A Tiempo
CRED-02604,2026-06-11,CLI-73639,Gilberto Julio Linares,Transporte,2488085.53,48,Promotor,A Tiempo
CRED-02605,2026-06-14,CLI-33168,Hugo Víctor Galarza,Tecnología,137668.65,3,App Móvil,A Tiempo
CRED-02606,2026-05-13,CLI-36320,Víctor Serrato Pineda,Agricultura,440417.8,9,Web,A Tiempo
CRED-02607,2026-05-06,CLI-61344,María Elena Lucía Valle,Transporte,2910192.2,3,Sucursal,A Tiempo
CRED-02608,2026-06-26,CLI-21523,Alfonso Godínez Marroquín,Comercio,1179029.23,24,App Móvil,Tardío
CRED-02609,2026-06-27,CLI-70550,Aldonza Georgina Sanabria,Comercio,2945577.45,36,App Móvil,A Tiempo
CRED-02610,2026-06-11,CLI-47948,Ángel Juan Carlos Rivero Limón,Transporte,4674355.39,60,Sucursal,A Tiempo
CRED-02611,2026-06-26,CLI-50949,Sergio Ernesto Gollum Solano,Transporte,1619007.34,48,Promotor,A Tiempo
CRED-02612,,CLI-74942,María Cristina Abril Gómez Narváez,Salud,28046.12,48,Web,A Tiempo
,2026-06-14,CLI-77549,Luis Miguel Camarillo Leyva,Educación,4438188.59,60,Web,A Tiempo
CRED-02614,2026-05-27,CLI-04834,Emiliano Olivo,Manufactura,4478494.6,6,Sucursal,A Tiempo
CRED-02615,2026-05-30,CLI-24990,Dra. Estela Apodaca,Salud,2580451.46,9,Promotor,Tardío
CRED-02616,2026-06-28,CLI-15064,Sr. Óliver Briseño,Tecnología,4570252.77,6,Sucursal,A Tiempo
CRED-02617,2026-05-07,CLI-27673,Abril Ibarra,Agricultura,2495372.1,18,Sucursal,A Tiempo
CRED-02618,2026-05-20,CLI-88717,Berta Mitzy Bétancourt,Construcción,-350835.37,6,Sucursal,A Tiempo
CRED-02619,2026-05-20,CLI-80634,Eduardo Gustavo Pedroza Vigil,Educación,3767851.6,60,App Móvil,A Tiempo
,2026-05-25,CLI-33457,Gregorio Ledesma,Comercio,1781237.57,60,Promotor,A Tiempo
CRED-02621,2026-06-28,CLI-77858,Cristal Concepción Bahena,Construcción,892064.66,3,App Móvil,A Tiempo
CRED-02622,2026-06-25,CLI-83490,Emiliano Gabino Vaca Carbajal,Alimentos y Bebidas,2172307.18,24,Promotor,Tardío
CRED-02623,2026-07-01,CLI-29570,Pedro Espino Archuleta,Servicios,4726810.18,18,Web,A Tiempo
CRED-02624,2026-04-22,CLI-66024,Eugenio Brito,Salud,4467739.71,24,Call Center,A Tiempo
CRED-02625,2026-04-20,CLI-62783,María Luisa Natalia Montalvo Alfaro,Comercio,4426999.9,18,Promotor,A Tiempo
CRED-02626,2026-05-10,CLI-17460,Patricio Nieves Matos,Alimentos y Bebidas,2945630.89,60,Web,A Tiempo
CRED-02627,2026-05-10,CLI-08560,Zoé Becerra Villaseñor,Transporte,646967.53,3,Sucursal,A Tiempo
CRED-02628,2026-06-03,CLI-35198,Elisa Hilda Limón Zarate,Alimentos y Bebidas,3238833.64,9,App Móvil,A Tiempo
CRED-02629,2026-04-27,CLI-37628,Lic. Gabriela Barraza,Manufactura,958846.89,18,Web,A Tiempo
CRED-02630,2026-07-07,CLI-68325,Modesto Pascual Holguín Saiz,Servicios,1893680.37,3,Web,A Tiempo
CRED-02631,2026-06-20,CLI-42980,Renato Flavio Reyna,Educación,940769.61,24,App Móvil,A Tiempo
CRED-02632,2026-04-28,CLI-92845,Salvador Manuel Velásquez,Tecnología,3789068.2,36,Call Center,A Tiempo
CRED-02633,2026-05-01,CLI-84452,Sra. Linda Roldán,Transporte,449710.84,18,App Móvil,A Tiempo
CRED-02634,2026-06-17,CLI-57593,Dra. Paola Garay,Agricultura,2559110.88,12,Promotor,Tardío
CRED-00881,2026-04-20,CLI-45179,Jacobo Hugo Zúñiga,Educación,3094987.94,60,App Móvil,A Tiempo
,2026-05-05,CLI-34549,Lorena Hilda Ocasio Ibarra,Manufactura,307104.97,3,Sucursal,A Tiempo
CRED-02637,2026-05-31,CLI-07410,Amelia Dolores Sierra,Educación,213279.78,6,Promotor,Tardío
CRED-02638,2026-05-28,CLI-47843,Karina Jiménez Navarro,Comercio,3269928.47,60,Call Center,A Tiempo
CRED-02639,2026-04-21,CLI-98293,Lic. Alberto Ceballos,Salud,3969068.78,18,App Móvil,A Tiempo
CRED-02640,2026-04-27,CLI-17880,Yolanda Villaseñor Olivo,Servicios,1710117.32,60,Call Center,A Tiempo
